"","year","banking_crisis","systemic_crisis","currency_crisis","inflation_crisis","iso3c","crisis_idx"
"12233",1880,0,0,0,0,"ESP",0
"12234",1881,0,0,0,0,"ESP",0
"12235",1882,0,0,0,0,"ESP",0
"12236",1883,0,0,0,0,"ESP",0
"12237",1884,0,0,0,0,"ESP",0
"12238",1885,0,0,0,0,"ESP",0
"12239",1886,0,0,0,0,"ESP",0
"12240",1887,0,0,0,0,"ESP",0
"12241",1888,0,0,0,0,"ESP",0
"12242",1889,0,0,0,0,"ESP",0
"12243",1890,0,0,0,0,"ESP",0
"12244",1891,0,0,0,0,"ESP",0
"12245",1892,0,0,0,0,"ESP",0
"12246",1893,0,0,0,0,"ESP",0
"12247",1894,0,0,0,0,"ESP",0
"12248",1895,0,0,0,0,"ESP",0
"12249",1896,0,0,0,0,"ESP",0
"12250",1897,0,0,0,0,"ESP",0
"12251",1898,0,0,1,0,"ESP",1
"12252",1899,0,0,0,0,"ESP",0
"12253",1900,0,0,0,0,"ESP",0
"12254",1901,0,0,0,0,"ESP",0
"12255",1902,0,0,0,0,"ESP",0
"12256",1903,0,0,0,0,"ESP",0
"12257",1904,0,0,0,0,"ESP",0
"12258",1905,0,0,0,0,"ESP",0
"12259",1906,0,0,0,0,"ESP",0
"12260",1907,0,0,0,0,"ESP",0
"12261",1908,0,0,0,0,"ESP",0
"12262",1909,0,0,0,0,"ESP",0
"12263",1910,0,0,0,0,"ESP",0
"12264",1911,0,0,0,0,"ESP",0
"12265",1912,0,0,0,0,"ESP",0
"12266",1913,0,0,0,0,"ESP",0
"12267",1914,0,0,0,0,"ESP",0
"12268",1915,0,0,0,0,"ESP",0
"12269",1916,0,0,0,0,"ESP",0
"12270",1917,0,0,0,0,"ESP",0
"12271",1918,0,0,1,0,"ESP",1
"12272",1919,0,0,0,0,"ESP",0
"12273",1920,1,0,0,0,"ESP",1
"12274",1921,1,0,1,0,"ESP",2
"12275",1922,1,0,0,0,"ESP",1
"12276",1923,1,0,0,0,"ESP",1
"12277",1924,1,0,0,0,"ESP",1
"12278",1925,1,0,0,0,"ESP",1
"12279",1926,0,0,0,0,"ESP",0
"12280",1927,0,0,0,0,"ESP",0
"12281",1928,0,0,0,0,"ESP",0
"12282",1929,0,0,1,0,"ESP",1
"12283",1930,0,0,1,0,"ESP",1
"12284",1931,1,0,1,0,"ESP",2
"12285",1932,0,0,0,0,"ESP",0
"12286",1933,0,0,0,0,"ESP",0
"12287",1934,0,0,0,0,"ESP",0
"12288",1935,0,0,0,0,"ESP",0
"12289",1936,0,0,1,0,"ESP",1
"12290",1937,0,0,1,0,"ESP",1
"12291",1938,0,0,1,0,"ESP",1
"12292",1939,0,0,0,0,"ESP",0
"12293",1940,0,0,0,1,"ESP",1
"12294",1941,0,0,0,1,"ESP",1
"12295",1942,0,0,0,0,"ESP",0
"12296",1943,0,0,0,0,"ESP",0
"12297",1944,0,0,0,0,"ESP",0
"12298",1945,0,0,0,0,"ESP",0
"12299",1946,0,0,1,0,"ESP",1
"12300",1947,0,0,0,0,"ESP",0
"12301",1948,0,0,0,0,"ESP",0
"12302",1949,0,0,1,0,"ESP",1
"12303",1950,0,0,1,0,"ESP",1
"12304",1951,0,0,0,0,"ESP",0
"12305",1952,0,0,0,0,"ESP",0
"12306",1953,0,0,0,0,"ESP",0
"12307",1954,0,0,0,0,"ESP",0
"12308",1955,0,0,0,0,"ESP",0
"12309",1956,0,0,0,0,"ESP",0
"12310",1957,0,0,0,0,"ESP",0
"12311",1958,0,0,0,0,"ESP",0
"12312",1959,0,0,1,0,"ESP",1
"12313",1960,0,0,1,0,"ESP",1
"12314",1961,0,0,0,0,"ESP",0
"12315",1962,0,0,0,0,"ESP",0
"12316",1963,0,0,0,0,"ESP",0
"12317",1964,0,0,0,0,"ESP",0
"12318",1965,0,0,0,0,"ESP",0
"12319",1966,0,0,0,0,"ESP",0
"12320",1967,0,0,1,0,"ESP",1
"12321",1968,0,0,0,0,"ESP",0
"12322",1969,0,0,0,0,"ESP",0
"12323",1970,0,0,0,0,"ESP",0
"12324",1971,0,0,0,0,"ESP",0
"12325",1972,0,0,0,0,"ESP",0
"12326",1973,0,0,0,0,"ESP",0
"12327",1974,0,0,0,0,"ESP",0
"12328",1975,0,0,0,0,"ESP",0
"12329",1976,0,0,0,0,"ESP",0
"12330",1977,1,1,1,1,"ESP",4
"12331",1978,1,1,0,0,"ESP",2
"12332",1979,1,1,0,0,"ESP",2
"12333",1980,1,1,0,0,"ESP",2
"12334",1981,1,1,0,0,"ESP",2
"12335",1982,1,1,1,0,"ESP",3
"12336",1983,1,1,0,0,"ESP",2
"12337",1984,1,1,0,0,"ESP",2
"12338",1985,1,1,0,0,"ESP",2
"12339",1986,0,0,0,0,"ESP",0
"12340",1987,0,0,0,0,"ESP",0
"12341",1988,0,0,0,0,"ESP",0
"12342",1989,0,0,0,0,"ESP",0
"12343",1990,0,0,0,0,"ESP",0
"12344",1991,0,0,0,0,"ESP",0
"12345",1992,0,0,0,0,"ESP",0
"12346",1993,0,0,1,0,"ESP",1
"12347",1994,0,0,0,0,"ESP",0
"12348",1995,0,0,0,0,"ESP",0
"12349",1996,0,0,0,0,"ESP",0
"12350",1997,0,0,0,0,"ESP",0
"12351",1998,0,0,0,0,"ESP",0
"12352",1999,0,0,0,0,"ESP",0
"12353",2000,0,0,0,0,"ESP",0
"12354",2001,0,0,0,0,"ESP",0
"12355",2002,0,0,0,0,"ESP",0
"12356",2003,0,0,0,0,"ESP",0
"12357",2004,0,0,0,0,"ESP",0
"12358",2005,0,0,1,0,"ESP",1
"12359",2006,0,0,0,0,"ESP",0
"12360",2007,0,0,0,0,"ESP",0
"12361",2008,1,0,0,0,"ESP",1
"12362",2009,1,0,0,0,"ESP",1
"12363",2010,1,0,0,0,"ESP",1
"12364",2011,1,0,0,0,"ESP",1
"12365",2012,1,0,0,0,"ESP",1
"12366",2013,1,0,0,0,"ESP",1
"12367",2014,1,0,0,0,"ESP",1
"12368",2015,NA,0,0,NA,"ESP",0
"12369",2016,NA,0,0,NA,"ESP",0
"12370",1800,0,0,0,0,"LKA",0
"12371",1801,0,0,0,0,"LKA",0
"12372",1802,0,0,0,0,"LKA",0
"12373",1803,0,0,0,0,"LKA",0
"12374",1804,0,0,0,0,"LKA",0
"12375",1805,0,0,0,0,"LKA",0
"12376",1806,0,0,0,0,"LKA",0
"12377",1807,0,0,0,0,"LKA",0
"12378",1808,0,0,0,0,"LKA",0
"12379",1809,0,0,0,0,"LKA",0
"12380",1810,0,0,0,0,"LKA",0
"12381",1811,0,0,0,0,"LKA",0
"12382",1812,0,0,0,0,"LKA",0
"12383",1813,0,0,0,0,"LKA",0
"12384",1814,0,0,0,0,"LKA",0
"12385",1815,0,0,0,0,"LKA",0
"12386",1816,0,0,0,0,"LKA",0
"12387",1817,0,0,0,0,"LKA",0
"12388",1818,0,0,0,0,"LKA",0
"12389",1819,0,0,0,0,"LKA",0
"12390",1820,0,0,0,0,"LKA",0
"12391",1821,0,0,0,0,"LKA",0
"12392",1822,0,0,0,0,"LKA",0
"12393",1823,0,0,0,0,"LKA",0
"12394",1824,0,0,0,0,"LKA",0
"12395",1825,0,0,0,0,"LKA",0
"12396",1826,0,0,0,0,"LKA",0
"12397",1827,0,0,0,0,"LKA",0
"12398",1828,0,0,0,0,"LKA",0
"12399",1829,0,0,0,0,"LKA",0
"12400",1830,0,0,0,0,"LKA",0
"12401",1831,0,0,0,0,"LKA",0
"12402",1832,0,0,0,0,"LKA",0
"12403",1833,0,0,0,0,"LKA",0
"12404",1834,0,0,0,0,"LKA",0
"12405",1835,0,0,0,0,"LKA",0
"12406",1836,0,0,0,0,"LKA",0
"12407",1837,0,0,0,0,"LKA",0
"12408",1838,0,0,0,0,"LKA",0
"12409",1839,0,0,0,0,"LKA",0
"12410",1840,0,0,0,0,"LKA",0
"12411",1841,0,0,0,0,"LKA",0
"12412",1842,0,0,0,0,"LKA",0
"12413",1843,0,0,0,0,"LKA",0
"12414",1844,0,0,0,0,"LKA",0
"12415",1845,0,0,0,0,"LKA",0
"12416",1846,0,0,0,0,"LKA",0
"12417",1847,0,0,0,0,"LKA",0
"12418",1848,0,0,0,0,"LKA",0
"12419",1849,0,0,0,0,"LKA",0
"12420",1850,0,0,0,0,"LKA",0
"12421",1851,0,0,0,0,"LKA",0
"12422",1852,0,0,0,0,"LKA",0
"12423",1853,0,0,0,0,"LKA",0
"12424",1854,0,0,0,0,"LKA",0
"12425",1855,0,0,0,0,"LKA",0
"12426",1856,0,0,0,0,"LKA",0
"12427",1857,0,0,0,0,"LKA",0
"12428",1858,0,0,0,0,"LKA",0
"12429",1859,0,0,0,0,"LKA",0
"12430",1860,0,0,0,0,"LKA",0
"12431",1861,0,0,0,0,"LKA",0
"12432",1862,0,0,0,0,"LKA",0
"12433",1863,0,0,0,0,"LKA",0
"12434",1864,0,0,0,0,"LKA",0
"12435",1865,0,0,0,0,"LKA",0
"12436",1866,0,0,0,0,"LKA",0
"12437",1867,0,0,0,0,"LKA",0
"12438",1868,0,0,0,0,"LKA",0
"12439",1869,0,0,0,0,"LKA",0
"12440",1870,0,0,0,0,"LKA",0
"12441",1871,0,0,0,0,"LKA",0
"12442",1872,0,0,0,0,"LKA",0
"12443",1873,0,0,0,0,"LKA",0
"12444",1874,0,0,0,0,"LKA",0
"12445",1875,0,0,0,0,"LKA",0
"12446",1876,0,0,0,0,"LKA",0
"12447",1877,0,0,0,0,"LKA",0
"12448",1878,0,0,0,0,"LKA",0
"12449",1879,0,0,0,0,"LKA",0
"12450",1880,0,0,0,0,"LKA",0
"12451",1881,0,0,0,0,"LKA",0
"12452",1882,0,0,0,0,"LKA",0
"12453",1883,0,0,0,0,"LKA",0
"12454",1884,0,0,0,0,"LKA",0
"12455",1885,0,0,0,0,"LKA",0
"12456",1886,0,0,0,0,"LKA",0
"12457",1887,0,0,0,0,"LKA",0
"12458",1888,0,0,0,0,"LKA",0
"12459",1889,0,0,0,0,"LKA",0
"12460",1890,0,0,0,0,"LKA",0
"12461",1891,0,0,0,0,"LKA",0
"12462",1892,0,0,0,0,"LKA",0
"12463",1893,0,0,0,0,"LKA",0
"12464",1894,0,0,0,0,"LKA",0
"12465",1895,0,0,0,0,"LKA",0
"12466",1896,0,0,0,0,"LKA",0
"12467",1897,0,0,0,0,"LKA",0
"12468",1898,0,0,0,0,"LKA",0
"12469",1899,0,0,0,0,"LKA",0
"12470",1900,0,0,0,0,"LKA",0
"12471",1901,0,0,0,0,"LKA",0
"12472",1902,0,0,0,0,"LKA",0
"12473",1903,0,0,0,0,"LKA",0
"12474",1904,0,0,0,0,"LKA",0
"12475",1905,0,0,0,0,"LKA",0
"12476",1906,0,0,0,0,"LKA",0
"12477",1907,0,0,0,0,"LKA",0
"12478",1908,0,0,0,0,"LKA",0
"12479",1909,0,0,0,0,"LKA",0
"12480",1910,0,0,0,0,"LKA",0
"12481",1911,0,0,0,0,"LKA",0
"12482",1912,0,0,0,0,"LKA",0
"12483",1913,0,0,0,0,"LKA",0
"12484",1914,0,0,0,0,"LKA",0
"12485",1915,0,0,0,0,"LKA",0
"12486",1916,0,0,0,0,"LKA",0
"12487",1917,0,0,0,0,"LKA",0
"12488",1918,0,0,0,0,"LKA",0
"12489",1919,0,0,0,0,"LKA",0
"12490",1920,0,0,1,0,"LKA",1
"12491",1921,0,0,0,0,"LKA",0
"12492",1922,0,0,0,0,"LKA",0
"12493",1923,0,0,0,0,"LKA",0
"12494",1924,0,0,0,0,"LKA",0
"12495",1925,0,0,0,0,"LKA",0
"12496",1926,0,0,0,0,"LKA",0
"12497",1927,0,0,0,0,"LKA",0
"12498",1928,0,0,0,0,"LKA",0
"12499",1929,0,0,0,0,"LKA",0
"12500",1930,0,0,0,0,"LKA",0
"12501",1931,0,0,1,0,"LKA",1
"12502",1932,0,0,0,0,"LKA",0
"12503",1933,0,0,0,0,"LKA",0
"12504",1934,0,0,0,0,"LKA",0
"12505",1935,0,0,0,0,"LKA",0
"12506",1936,0,0,0,0,"LKA",0
"12507",1937,0,0,0,0,"LKA",0
"12508",1938,0,0,0,0,"LKA",0
"12509",1939,0,0,1,0,"LKA",1
"12510",1940,0,0,0,0,"LKA",0
"12511",1941,0,0,0,0,"LKA",0
"12512",1942,0,0,0,1,"LKA",1
"12513",1943,0,0,0,0,"LKA",0
"12514",1944,0,0,0,0,"LKA",0
"12515",1945,0,0,0,0,"LKA",0
"12516",1946,0,0,0,0,"LKA",0
"12517",1947,0,0,0,0,"LKA",0
"12518",1948,0,0,0,0,"LKA",0
"12519",1949,0,0,0,0,"LKA",0
"12520",1950,0,0,0,0,"LKA",0
"12521",1951,0,0,0,0,"LKA",0
"12522",1952,0,0,0,0,"LKA",0
"12523",1953,0,0,0,0,"LKA",0
"12524",1954,0,0,0,0,"LKA",0
"12525",1955,0,0,0,0,"LKA",0
"12526",1956,0,0,1,0,"LKA",1
"12527",1957,0,0,0,0,"LKA",0
"12528",1958,0,0,0,0,"LKA",0
"12529",1959,0,0,0,0,"LKA",0
"12530",1960,0,0,0,0,"LKA",0
"12531",1961,0,0,0,0,"LKA",0
"12532",1962,0,0,0,0,"LKA",0
"12533",1963,0,0,0,0,"LKA",0
"12534",1964,0,0,0,0,"LKA",0
"12535",1965,0,0,0,0,"LKA",0
"12536",1966,0,0,0,0,"LKA",0
"12537",1967,0,0,0,0,"LKA",0
"12538",1968,0,0,1,0,"LKA",1
"12539",1969,0,0,0,0,"LKA",0
"12540",1970,0,0,0,0,"LKA",0
"12541",1971,0,0,0,0,"LKA",0
"12542",1972,0,0,0,0,"LKA",0
"12543",1973,0,0,0,0,"LKA",0
"12544",1974,0,0,0,0,"LKA",0
"12545",1975,0,0,0,0,"LKA",0
"12546",1976,0,0,0,0,"LKA",0
"12547",1977,0,0,1,0,"LKA",1
"12548",1978,0,0,0,0,"LKA",0
"12549",1979,0,0,0,0,"LKA",0
"12550",1980,0,0,1,1,"LKA",2
"12551",1981,0,0,0,0,"LKA",0
"12552",1982,0,0,0,0,"LKA",0
"12553",1983,0,0,1,0,"LKA",1
"12554",1984,0,0,0,0,"LKA",0
"12555",1985,0,0,0,0,"LKA",0
"12556",1986,0,0,0,0,"LKA",0
"12557",1987,0,0,0,0,"LKA",0
"12558",1988,0,0,0,0,"LKA",0
"12559",1989,1,1,1,0,"LKA",3
"12560",1990,1,1,0,1,"LKA",3
"12561",1991,1,1,0,0,"LKA",2
"12562",1992,1,1,0,0,"LKA",2
"12563",1993,1,1,0,0,"LKA",2
"12564",1994,0,0,0,0,"LKA",0
"12565",1995,0,0,0,0,"LKA",0
"12566",1996,0,0,0,0,"LKA",0
"12567",1997,0,0,0,0,"LKA",0
"12568",1998,0,0,0,0,"LKA",0
"12569",1999,0,0,0,0,"LKA",0
"12570",2000,0,0,0,0,"LKA",0
"12571",2001,0,0,0,0,"LKA",0
"12572",2002,0,0,0,0,"LKA",0
"12573",2003,0,0,0,0,"LKA",0
"12574",2004,0,0,0,0,"LKA",0
"12575",2005,0,0,0,0,"LKA",0
"12576",2006,0,0,0,0,"LKA",0
"12577",2007,0,0,0,0,"LKA",0
"12578",2008,0,0,0,1,"LKA",1
"12579",2009,0,0,0,0,"LKA",0
"12580",2010,0,0,0,0,"LKA",0
"12581",2011,0,0,0,0,"LKA",0
"12582",2012,0,0,0,0,"LKA",0
"12583",2013,0,0,0,0,"LKA",0
"12584",2014,0,0,0,0,"LKA",0
"12585",2015,NA,0,0,NA,"LKA",0
"12586",2016,NA,0,0,NA,"LKA",0
"12587",1800,0,0,0,1,"SWE",1
"12588",1801,0,0,0,0,"SWE",0
"12589",1802,0,0,0,0,"SWE",0
"12590",1803,0,0,0,0,"SWE",0
"12591",1804,0,0,0,0,"SWE",0
"12592",1805,0,0,0,0,"SWE",0
"12593",1806,0,0,0,0,"SWE",0
"12594",1807,0,0,0,0,"SWE",0
"12595",1808,0,0,0,0,"SWE",0
"12596",1809,0,0,0,0,"SWE",0
"12597",1810,0,0,0,0,"SWE",0
"12598",1811,1,1,0,0,"SWE",2
"12599",1812,1,0,0,1,"SWE",2
"12600",1813,1,0,0,0,"SWE",1
"12601",1814,1,0,0,0,"SWE",1
"12602",1815,0,0,1,0,"SWE",1
"12603",1816,0,0,0,0,"SWE",0
"12604",1817,0,0,0,0,"SWE",0
"12605",1818,0,0,0,0,"SWE",0
"12606",1819,0,0,1,0,"SWE",1
"12607",1820,0,0,0,0,"SWE",0
"12608",1821,0,0,0,0,"SWE",0
"12609",1822,0,0,0,0,"SWE",0
"12610",1823,0,0,0,0,"SWE",0
"12611",1824,0,0,0,0,"SWE",0
"12612",1825,0,0,0,0,"SWE",0
"12613",1826,0,0,0,0,"SWE",0
"12614",1827,0,0,0,0,"SWE",0
"12615",1828,0,0,0,0,"SWE",0
"12616",1829,0,0,0,0,"SWE",0
"12617",1830,0,0,0,0,"SWE",0
"12618",1831,0,0,0,0,"SWE",0
"12619",1832,0,0,0,0,"SWE",0
"12620",1833,0,0,0,0,"SWE",0
"12621",1834,0,0,0,0,"SWE",0
"12622",1835,0,0,0,0,"SWE",0
"12623",1836,0,0,0,0,"SWE",0
"12624",1837,0,0,0,0,"SWE",0
"12625",1838,0,0,0,0,"SWE",0
"12626",1839,0,0,0,0,"SWE",0
"12627",1840,0,0,0,0,"SWE",0
"12628",1841,0,0,0,0,"SWE",0
"12629",1842,0,0,0,0,"SWE",0
"12630",1843,0,0,0,0,"SWE",0
"12631",1844,0,0,0,0,"SWE",0
"12632",1845,0,0,0,0,"SWE",0
"12633",1846,0,0,0,0,"SWE",0
"12634",1847,0,0,0,0,"SWE",0
"12635",1848,0,0,0,0,"SWE",0
"12636",1849,0,0,0,0,"SWE",0
"12637",1850,0,0,0,0,"SWE",0
"12638",1851,0,0,0,0,"SWE",0
"12639",1852,0,0,0,0,"SWE",0
"12640",1853,0,0,0,0,"SWE",0
"12641",1854,0,0,0,0,"SWE",0
"12642",1855,0,0,0,0,"SWE",0
"12643",1856,0,0,0,0,"SWE",0
"12644",1857,0,0,0,0,"SWE",0
"12645",1858,0,0,0,0,"SWE",0
"12646",1859,0,0,0,0,"SWE",0
"12647",1860,0,0,0,0,"SWE",0
"12648",1861,0,0,0,0,"SWE",0
"12649",1862,0,0,1,0,"SWE",1
"12650",1863,0,0,1,0,"SWE",1
"12651",1864,0,0,0,0,"SWE",0
"12652",1865,0,0,0,0,"SWE",0
"12653",1866,0,0,0,0,"SWE",0
"12654",1867,0,0,0,0,"SWE",0
"12655",1868,0,0,0,0,"SWE",0
"12656",1869,0,0,0,0,"SWE",0
"12657",1870,0,0,0,0,"SWE",0
"12658",1871,0,0,0,0,"SWE",0
"12659",1872,0,0,0,0,"SWE",0
"12660",1873,0,0,0,0,"SWE",0
"12661",1874,0,0,0,0,"SWE",0
"12662",1875,0,0,0,0,"SWE",0
"12663",1876,1,1,0,0,"SWE",2
"12664",1877,1,1,0,0,"SWE",2
"12665",1878,1,1,0,0,"SWE",2
"12666",1879,1,1,0,0,"SWE",2
"12667",1880,0,0,0,0,"SWE",0
"12668",1881,0,0,0,0,"SWE",0
"12669",1882,0,0,0,0,"SWE",0
"12670",1883,0,0,0,0,"SWE",0
"12671",1884,0,0,0,0,"SWE",0
"12672",1885,0,0,0,0,"SWE",0
"12673",1886,0,0,0,0,"SWE",0
"12674",1887,0,0,0,0,"SWE",0
"12675",1888,0,0,0,0,"SWE",0
"12676",1889,0,0,0,0,"SWE",0
"12677",1890,0,0,0,0,"SWE",0
"12678",1891,0,0,0,0,"SWE",0
"12679",1892,0,0,0,0,"SWE",0
"12680",1893,0,0,0,0,"SWE",0
"12681",1894,0,0,0,0,"SWE",0
"12682",1895,0,0,0,0,"SWE",0
"12683",1896,0,0,0,0,"SWE",0
"12684",1897,1,0,0,0,"SWE",1
"12685",1898,0,0,0,0,"SWE",0
"12686",1899,0,0,0,0,"SWE",0
"12687",1900,0,0,0,0,"SWE",0
"12688",1901,0,0,0,0,"SWE",0
"12689",1902,0,0,0,0,"SWE",0
"12690",1903,0,0,0,0,"SWE",0
"12691",1904,0,0,0,0,"SWE",0
"12692",1905,0,0,0,0,"SWE",0
"12693",1906,0,0,0,0,"SWE",0
"12694",1907,1,1,0,0,"SWE",2
"12695",1908,0,0,0,0,"SWE",0
"12696",1909,0,0,0,0,"SWE",0
"12697",1910,0,0,0,0,"SWE",0
"12698",1911,0,0,0,0,"SWE",0
"12699",1912,0,0,0,0,"SWE",0
"12700",1913,0,0,0,0,"SWE",0
"12701",1914,0,0,0,0,"SWE",0
"12702",1915,0,0,0,0,"SWE",0
"12703",1916,0,0,0,0,"SWE",0
"12704",1917,0,0,0,1,"SWE",1
"12705",1918,0,0,1,1,"SWE",2
"12706",1919,0,0,0,0,"SWE",0
"12707",1920,0,0,0,0,"SWE",0
"12708",1921,0,1,0,0,"SWE",1
"12709",1922,1,1,0,0,"SWE",2
"12710",1923,1,0,0,0,"SWE",1
"12711",1924,0,0,0,0,"SWE",0
"12712",1925,0,0,0,0,"SWE",0
"12713",1926,0,0,0,0,"SWE",0
"12714",1927,0,0,0,0,"SWE",0
"12715",1928,0,0,0,0,"SWE",0
"12716",1929,0,0,0,0,"SWE",0
"12717",1930,0,0,0,0,"SWE",0
"12718",1931,1,1,0,0,"SWE",2
"12719",1932,1,1,0,0,"SWE",2
"12720",1933,0,0,0,0,"SWE",0
"12721",1934,0,0,0,0,"SWE",0
"12722",1935,0,0,0,0,"SWE",0
"12723",1936,0,0,0,0,"SWE",0
"12724",1937,0,0,0,0,"SWE",0
"12725",1938,0,0,0,0,"SWE",0
"12726",1939,0,0,0,0,"SWE",0
"12727",1940,0,0,0,0,"SWE",0
"12728",1941,0,0,0,0,"SWE",0
"12729",1942,0,0,0,0,"SWE",0
"12730",1943,0,0,0,0,"SWE",0
"12731",1944,0,0,0,0,"SWE",0
"12732",1945,0,0,0,0,"SWE",0
"12733",1946,0,0,0,0,"SWE",0
"12734",1947,0,0,0,0,"SWE",0
"12735",1948,0,0,0,0,"SWE",0
"12736",1949,0,0,0,0,"SWE",0
"12737",1950,0,0,1,0,"SWE",1
"12738",1951,0,0,0,0,"SWE",0
"12739",1952,0,0,0,0,"SWE",0
"12740",1953,0,0,0,0,"SWE",0
"12741",1954,0,0,0,0,"SWE",0
"12742",1955,0,0,0,0,"SWE",0
"12743",1956,0,0,0,0,"SWE",0
"12744",1957,0,0,0,0,"SWE",0
"12745",1958,0,0,0,0,"SWE",0
"12746",1959,0,0,0,0,"SWE",0
"12747",1960,0,0,0,0,"SWE",0
"12748",1961,0,0,0,0,"SWE",0
"12749",1962,0,0,0,0,"SWE",0
"12750",1963,0,0,0,0,"SWE",0
"12751",1964,0,0,0,0,"SWE",0
"12752",1965,0,0,0,0,"SWE",0
"12753",1966,0,0,0,0,"SWE",0
"12754",1967,0,0,0,0,"SWE",0
"12755",1968,0,0,0,0,"SWE",0
"12756",1969,0,0,0,0,"SWE",0
"12757",1970,0,0,0,0,"SWE",0
"12758",1971,0,0,0,0,"SWE",0
"12759",1972,0,0,0,0,"SWE",0
"12760",1973,0,0,0,0,"SWE",0
"12761",1974,0,0,0,0,"SWE",0
"12762",1975,0,0,0,0,"SWE",0
"12763",1976,0,0,0,0,"SWE",0
"12764",1977,0,0,1,0,"SWE",1
"12765",1978,0,0,0,0,"SWE",0
"12766",1979,0,0,0,0,"SWE",0
"12767",1980,0,0,0,0,"SWE",0
"12768",1981,0,0,0,0,"SWE",0
"12769",1982,0,0,1,0,"SWE",1
"12770",1983,0,0,0,0,"SWE",0
"12771",1984,0,0,0,0,"SWE",0
"12772",1985,0,0,0,0,"SWE",0
"12773",1986,0,0,0,0,"SWE",0
"12774",1987,0,0,0,0,"SWE",0
"12775",1988,0,0,0,0,"SWE",0
"12776",1989,0,0,0,0,"SWE",0
"12777",1990,0,0,0,0,"SWE",0
"12778",1991,1,1,0,0,"SWE",2
"12779",1992,1,0,1,0,"SWE",2
"12780",1993,1,0,0,0,"SWE",1
"12781",1994,1,0,0,0,"SWE",1
"12782",1995,0,0,0,0,"SWE",0
"12783",1996,0,0,0,0,"SWE",0
"12784",1997,0,0,0,0,"SWE",0
"12785",1998,0,0,0,0,"SWE",0
"12786",1999,0,0,0,0,"SWE",0
"12787",2000,0,0,0,0,"SWE",0
"12788",2001,0,0,0,0,"SWE",0
"12789",2002,0,0,0,0,"SWE",0
"12790",2003,0,0,0,0,"SWE",0
"12791",2004,0,0,0,0,"SWE",0
"12792",2005,0,0,0,0,"SWE",0
"12793",2006,0,0,0,0,"SWE",0
"12794",2007,0,0,0,0,"SWE",0
"12795",2008,1,0,1,0,"SWE",2
"12796",2009,1,0,0,0,"SWE",1
"12797",2010,1,0,0,0,"SWE",1
"12798",2011,0,0,0,0,"SWE",0
"12799",2012,0,0,0,0,"SWE",0
"12800",2013,0,0,0,0,"SWE",0
"12801",2014,0,0,1,0,"SWE",1
"12802",2015,NA,0,0,0,"SWE",0
"12803",2016,NA,0,0,0,"SWE",0
"12804",1800,NA,0,0,NA,"CHE",0
"12805",1801,NA,0,0,NA,"CHE",0
"12806",1802,NA,0,0,NA,"CHE",0
"12807",1803,NA,0,0,NA,"CHE",0
"12808",1804,NA,0,0,NA,"CHE",0
"12809",1805,NA,0,0,NA,"CHE",0
"12810",1806,NA,0,0,NA,"CHE",0
"12811",1807,NA,0,0,NA,"CHE",0
"12812",1808,NA,0,0,NA,"CHE",0
"12813",1809,NA,0,0,NA,"CHE",0
"12814",1810,NA,0,0,NA,"CHE",0
"12815",1811,NA,0,0,NA,"CHE",0
"12816",1812,NA,0,0,NA,"CHE",0
"12817",1813,NA,0,0,NA,"CHE",0
"12818",1814,NA,0,0,NA,"CHE",0
"12819",1815,NA,0,0,NA,"CHE",0
"12820",1816,NA,0,0,NA,"CHE",0
"12821",1817,NA,0,0,NA,"CHE",0
"12822",1818,NA,0,0,NA,"CHE",0
"12823",1819,NA,0,0,NA,"CHE",0
"12824",1820,NA,0,0,NA,"CHE",0
"12825",1821,NA,0,0,NA,"CHE",0
"12826",1822,NA,0,0,NA,"CHE",0
"12827",1823,NA,0,0,NA,"CHE",0
"12828",1824,NA,0,0,NA,"CHE",0
"12829",1825,NA,0,0,NA,"CHE",0
"12830",1826,NA,0,0,NA,"CHE",0
"12831",1827,NA,0,0,NA,"CHE",0
"12832",1828,NA,0,0,NA,"CHE",0
"12833",1829,NA,0,0,NA,"CHE",0
"12834",1830,NA,0,0,NA,"CHE",0
"12835",1831,NA,0,0,NA,"CHE",0
"12836",1832,NA,0,0,NA,"CHE",0
"12837",1833,NA,0,0,NA,"CHE",0
"12838",1834,NA,0,0,NA,"CHE",0
"12839",1835,NA,0,0,NA,"CHE",0
"12840",1836,NA,0,0,NA,"CHE",0
"12841",1837,NA,0,0,NA,"CHE",0
"12842",1838,NA,0,0,NA,"CHE",0
"12843",1839,NA,0,0,NA,"CHE",0
"12844",1840,NA,0,0,NA,"CHE",0
"12845",1841,NA,0,0,NA,"CHE",0
"12846",1842,NA,0,0,NA,"CHE",0
"12847",1843,NA,0,0,NA,"CHE",0
"12848",1844,NA,0,0,NA,"CHE",0
"12849",1845,NA,0,0,NA,"CHE",0
"12850",1846,NA,0,0,NA,"CHE",0
"12851",1847,NA,0,0,NA,"CHE",0
"12852",1848,NA,0,0,NA,"CHE",0
"12853",1849,NA,0,0,NA,"CHE",0
"12854",1850,NA,0,0,NA,"CHE",0
"12855",1851,NA,0,0,NA,"CHE",0
"12856",1852,NA,0,0,NA,"CHE",0
"12857",1853,NA,0,0,NA,"CHE",0
"12858",1854,NA,0,0,NA,"CHE",0
"12859",1855,NA,0,0,NA,"CHE",0
"12860",1856,NA,0,0,NA,"CHE",0
